#Partner hier bedeutet die Partner, von denen der Agent Status Info bekommt.
#Handeltag;AgentName;Typ;Kommunikation;Beschreibung;Abschlag;MovingDays;RelativeGewinn;RelativeGewinnPozent;AbsoluteGewinn;AbsoluteGewinnPozent;PartnerName;Typ;AbschlagProzent;Movingsdays;RelativeGewinn;RelativeGewinnProzent;
 ; ; ; ; ; ; ; ; ; ; ; V55;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V54;Investor;3,31;0;54,00;0,012;
 ; ; ; ; ; ; ; ; ; ; ; V37;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V35;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V89;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V24;NoiseTrader;0,00;29;-856,00;-0,1667;
 ; ; ; ; ; ; ; ; ; ; ; V87;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V22;BlankoAgent;3,53;0;17,00;0,0035;
0000104;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000105;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000106;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000107;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000108;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000109;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000110;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000111;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000112;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000113;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000114;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000115;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000116;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000117;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000118;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000119;V16;Investor;Ja, Wahrscheinlichkeit erlaubt;;0,60;NA;604;0,0862;604;0,0862;V17;Investor;3,92;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V73;Investor;1,96;0;454,00;0,0607;
 ; ; ; ; ; ; ; ; ; ; ; V55;Investor;3,40;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V54;Investor;3,42;0;244,00;0,0542;
 ; ; ; ; ; ; ; ; ; ; ; V37;Investor;2,23;0;16,00;0,0051;
 ; ; ; ; ; ; ; ; ; ; ; V35;Investor;2,55;0;55,00;0,0127;
 ; ; ; ; ; ; ; ; ; ; ; V89;Investor;3,19;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V24;Investor;1,13;29;-79,00;-0,0154;
 ; ; ; ; ; ; ; ; ; ; ; V87;Investor;2,63;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V22;BlankoAgent;3,53;0;17,00;0,0035;
0000120;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000121;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000122;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000123;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000124;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000125;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000126;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000127;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000128;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000129;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000130;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000131;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000132;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000133;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000134;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000135;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000136;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000137;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000138;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000139;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
